DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;12,27;EXPENSE REPORT;12,27;EUR;04/03/2026;501758;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;17,15;EXPENSE REPORT;17,15;EUR;04/03/2026;501758;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;11,59;EXPENSE REPORT;11,59;EUR;04/03/2026;501758;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;23,62;EXPENSE REPORT;23,62;EUR;04/03/2026;501758;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;21,00;EXPENSE REPORT;21,00;EUR;04/03/2026;501758;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;9,36;EXPENSE REPORT;9,36;EUR;04/03/2026;501758;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;9,65;EXPENSE REPORT;9,65;EUR;04/03/2026;501758;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;21,73;EXPENSE REPORT;21,73;EUR;04/03/2026;501758;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;14,45;EXPENSE REPORT;14,45;EUR;04/03/2026;501758;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;8,33;EXPENSE REPORT;8,33;EUR;04/03/2026;501758;20,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;8,87;EXPENSE REPORT;8,87;EUR;04/03/2026;501758;20,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;445660;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;4,14;EXPENSE REPORT;4,14;EUR;04/03/2026;501758;20,00;;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;3,52;EXPENSE REPORT;3,52;EUR;04/03/2026;501758;20,00;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;4,36;EXPENSE REPORT;4,36;EUR;04/03/2026;501758;5,50;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;20,90;EXPENSE REPORT;20,90;EUR;04/03/2026;501758;5,50;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;445660;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;1,79;EXPENSE REPORT;1,79;EUR;04/03/2026;501758;5,50;;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0119;625100;73538K-OFFICE;GK1202927M;NOT;NDF/DESVIGNES, QUENTIN;7,33;EXPENSE REPORT;7,33;EUR;04/03/2026;501758;5,50;VOYAGES & DEPLACEMENTS;;;;;;B00000001B;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0001;425550;54958N-OFFICE;GK0006837V;NOT;NDF/PROD'HOMME, CHRISTOPHE;436,48;EXPENSE REPORT;436,48;EUR;04/03/2026;502293;;;;;;;;B00000003D;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0001;625100;54958N-OFFICE;GK0006837V;NOT;NDF/PROD'HOMME, CHRISTOPHE;16,95;EXPENSE REPORT;16,95;EUR;04/03/2026;502293;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000003D;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0001;625100;54958N-OFFICE;GK0006837V;NOT;NDF/PROD'HOMME, CHRISTOPHE;7,24;EXPENSE REPORT;7,24;EUR;04/03/2026;502293;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000003D;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0001;625100;54958N-OFFICE;GK0006837V;NOT;NDF/PROD'HOMME, CHRISTOPHE;34,60;EXPENSE REPORT;34,60;EUR;04/03/2026;502293;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000003D;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0001;625100;54958N-OFFICE;GK0006837V;NOT;NDF/PROD'HOMME, CHRISTOPHE;14,86;EXPENSE REPORT;14,86;EUR;04/03/2026;502293;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000003D;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0001;445660;54958N-OFFICE;GK0006837V;NOT;NDF/PROD'HOMME, CHRISTOPHE;37,21;EXPENSE REPORT;37,21;EUR;04/03/2026;502293;10,00;;;;;;;B00000003D;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
05/03/2026;0001;625100;54958N-OFFICE;GK0006837V;NOT;NDF/PROD'HOMME, CHRISTOPHE;77,18;EXPENSE REPORT;77,18;EUR;04/03/2026;502293;10,00;VOYAGES & DEPLACEMENTS;;;;;;B00000003D;NOT01_SRC_FACTURESFOURNISSEURS_20260305235119;NOTILUS
