DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38652314 032026;0;STANDARD;129,78;EUR;30/03/2026;38652314;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38653809 032026;0;STANDARD;44,10;EUR;30/03/2026;38653809;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001125D;VFF;Facture Carglass 38653809 032026;1;STANDARD;44,10;EUR;30/03/2026;38653809;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38654570 032026;0;STANDARD;95,99;EUR;30/03/2026;38654570;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001582Y;VFF;Facture Carglass 38654570 032026;1;STANDARD;79,99;EUR;30/03/2026;38654570;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38654570 032026;0;STANDARD;16,00;EUR;30/03/2026;38654570;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38655220 032026;0;STANDARD;121,50;EUR;30/03/2026;38655220;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001582Y;VFF;Facture Carglass 38655220 032026;1;STANDARD;101,25;EUR;30/03/2026;38655220;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38655220 032026;0;STANDARD;20,25;EUR;30/03/2026;38655220;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38656630 032026;0;STANDARD;1199,46;EUR;30/03/2026;38656630;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0029036W;VFF;Facture Carglass 38656630 032026;1;STANDARD;999,55;EUR;30/03/2026;38656630;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38656630 032026;0;STANDARD;199,91;EUR;30/03/2026;38656630;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38657453 032026;0;STANDARD;150,30;EUR;30/03/2026;38657453;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0010163Z;VFF;Facture Carglass 38657453 032026;1;STANDARD;150,30;EUR;30/03/2026;38657453;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38658475 032026;0;STANDARD;355,31;EUR;31/03/2026;38658475;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0009542T;VFF;Facture Carglass 38658475 032026;1;STANDARD;296,10;EUR;31/03/2026;38658475;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38658475 032026;0;STANDARD;59,21;EUR;31/03/2026;38658475;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38658998 032026;0;STANDARD;649,31;EUR;31/03/2026;38658998;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0007312J;VFF;Facture Carglass 38658998 032026;1;STANDARD;541,09;EUR;31/03/2026;38658998;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38658998 032026;0;STANDARD;108,22;EUR;31/03/2026;38658998;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38659250 032026;0;STANDARD;994,75;EUR;31/03/2026;38659250;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0503168G;VFF;Facture Carglass 38659250 032026;1;STANDARD;828,96;EUR;31/03/2026;38659250;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38659250 032026;0;STANDARD;165,79;EUR;31/03/2026;38659250;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38660483 032026;0;STANDARD;1461,43;EUR;31/03/2026;38660483;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0217355V;VFF;Facture Carglass 38660483 032026;1;STANDARD;1217,87;EUR;31/03/2026;38660483;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38660483 032026;0;STANDARD;243,56;EUR;31/03/2026;38660483;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38660555 032026;0;STANDARD;751,87;EUR;31/03/2026;38660555;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0231891M;VFF;Facture Carglass 38660555 032026;1;STANDARD;626,56;EUR;31/03/2026;38660555;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38660555 032026;0;STANDARD;125,31;EUR;31/03/2026;38660555;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38660792 032026;0;STANDARD;1042,53;EUR;31/03/2026;38660792;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001592J;VFF;Facture Carglass 38660792 032026;1;STANDARD;868,78;EUR;31/03/2026;38660792;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38660792 032026;0;STANDARD;173,75;EUR;31/03/2026;38660792;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661088 032026;0;STANDARD;95,99;EUR;31/03/2026;38661088;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0016792G;VFF;Facture Carglass 38661088 032026;1;STANDARD;79,99;EUR;31/03/2026;38661088;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661088 032026;0;STANDARD;16,00;EUR;31/03/2026;38661088;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661091 032026;0;STANDARD;346,26;EUR;31/03/2026;38661091;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0016792G;VFF;Facture Carglass 38661091 032026;1;STANDARD;288,55;EUR;31/03/2026;38661091;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661091 032026;0;STANDARD;57,71;EUR;31/03/2026;38661091;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661194 032026;0;STANDARD;300,20;EUR;31/03/2026;38661194;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001576R;VFF;Facture Carglass 38661194 032026;1;STANDARD;250,17;EUR;31/03/2026;38661194;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661194 032026;0;STANDARD;50,03;EUR;31/03/2026;38661194;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661323 032026;0;STANDARD;1035,85;EUR;31/03/2026;38661323;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001109K;VFF;Facture Carglass 38661323 032026;1;STANDARD;863,21;EUR;31/03/2026;38661323;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661323 032026;0;STANDARD;172,64;EUR;31/03/2026;38661323;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661744 032026;0;STANDARD;949,77;EUR;31/03/2026;38661744;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0850144Y;VFF;Facture Carglass 38661744 032026;1;STANDARD;791,48;EUR;31/03/2026;38661744;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38661744 032026;0;STANDARD;158,29;EUR;31/03/2026;38661744;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38476165 022026;0;STANDARD;527,81;EUR;27/02/2026;38476165;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001255B;VFF;Facture Carglass 38476165 022026;1;STANDARD;439,84;EUR;27/02/2026;38476165;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38476165 022026;0;STANDARD;87,97;EUR;27/02/2026;38476165;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38477507 022026;0;STANDARD;95,99;EUR;27/02/2026;38477507;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001226T;VFF;Facture Carglass 38477507 022026;1;STANDARD;79,99;EUR;27/02/2026;38477507;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38477507 022026;0;STANDARD;16,00;EUR;27/02/2026;38477507;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38477726 022026;0;STANDARD;121,50;EUR;27/02/2026;38477726;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001226T;VFF;Facture Carglass 38477726 022026;1;STANDARD;101,25;EUR;27/02/2026;38477726;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38477726 022026;0;STANDARD;20,25;EUR;27/02/2026;38477726;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38478623 022026;0;STANDARD;300,20;EUR;27/02/2026;38478623;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0009546Y;VFF;Facture Carglass 38478623 022026;1;STANDARD;250,17;EUR;27/02/2026;38478623;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38478623 022026;0;STANDARD;50,03;EUR;27/02/2026;38478623;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38479615 022026;0;STANDARD;150,30;EUR;27/02/2026;38479615;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001320A;VFF;Facture Carglass 38479615 022026;1;STANDARD;125,25;EUR;27/02/2026;38479615;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38479615 022026;0;STANDARD;25,05;EUR;27/02/2026;38479615;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38480006 022026;0;STANDARD;95,99;EUR;27/02/2026;38480006;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0965391K;VFF;Facture Carglass 38480006 022026;1;STANDARD;79,99;EUR;27/02/2026;38480006;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38480006 022026;0;STANDARD;16,00;EUR;27/02/2026;38480006;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38484328 022026;0;STANDARD;121,50;EUR;28/02/2026;38484328;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK1457236A;VFF;Facture Carglass 38484328 022026;1;STANDARD;121,50;EUR;28/02/2026;38484328;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38486937 022026;0;STANDARD;253,25;EUR;28/02/2026;38486937;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001073V;VFF;Facture Carglass 38486937 022026;1;STANDARD;211,05;EUR;28/02/2026;38486937;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38486937 022026;0;STANDARD;42,20;EUR;28/02/2026;38486937;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38517608 032026;0;STANDARD;194,40;EUR;06/03/2026;38517608;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001096W;VFF;Facture Carglass 38517608 032026;1;STANDARD;194,40;EUR;06/03/2026;38517608;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38518105 032026;0;STANDARD;95,99;EUR;06/03/2026;38518105;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0001599S;VFF;Facture Carglass 38518105 032026;1;STANDARD;79,99;EUR;06/03/2026;38518105;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38518105 032026;0;STANDARD;16,00;EUR;06/03/2026;38518105;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38525445 032026;0;STANDARD;302,96;EUR;07/03/2026;38525445;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;615510;16209-FRA92411;GK0010164A;VFF;Facture Carglass 38525445 032026;1;STANDARD;252,47;EUR;07/03/2026;38525445;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;445661;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38525445 032026;0;STANDARD;50,49;EUR;07/03/2026;38525445;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
25/08/2026;0001;401100;16209-FRA92411;GK0028795X;VFF;Facture Carglass 38527050 032026;0;STANDARD;61,20;EUR;07/03/2026;38527050;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_093741;DACAR
