Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
;;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00729024578;28/07/2026;445870;0;0.000000;20.680000;B00001295X;GL0023474A;0.000010;;;YES;EUR;28/07/2026;P.A.R. GL0023474A;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590768;8610841
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00729024579;28/07/2026;418150;0913;237592.580000;0.000000;B00001295X;GL1553395X;0.000010;;;;EUR;28/07/2026;P.A.R. GL1553395X;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590769;8610842
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00729024579;28/07/2026;706001;0913;0.000000;111818.050000;B00001295X;GL1553395X;0.000010;;VENTE P1;YES;EUR;28/07/2026;P.A.R. GL1553395X;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590769;8610843
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00729024579;28/07/2026;706001;0913;0.000000;70153.100000;B00001295X;GL1553395X;0.000010;;VENTE P2;YES;EUR;28/07/2026;P.A.R. GL1553395X;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590769;8610844
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00729024579;28/07/2026;706001;0913;0.000000;16022.670000;B00001295X;GL1553395X;0.000010;;VENTE P3;YES;EUR;28/07/2026;P.A.R. GL1553395X;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590769;8610845
;;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00729024579;28/07/2026;445870;0;0.000000;17235.150000;B00001295X;GL1553395X;0.000010;;;YES;EUR;28/07/2026;P.A.R. GL1553395X;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590769;8610846
;;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00729024579;28/07/2026;445870;0;0.000000;22363.610000;B00001295X;GL1553395X;0.000010;;;YES;EUR;28/07/2026;P.A.R. GL1553395X;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590769;8610847
OAE002;Code projet inactif ou inexistant;FAC02_SRC_ECRITURESGL_290726-171628;CID;CAP - CID Charges à payer;B00000002C - DRW REGION ILE DE FRANCE;0001;00729036590;28/07/2026;408150;B00000002C0551;0.000000;454.220000;B00001325F;GL0007838G;0.000010;;;;EUR;28/07/2026;C.A.P. GL0007838G;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590771;8610851
OAE002;Code projet inactif ou inexistant;FAC02_SRC_ECRITURESGL_290726-171628;CID;CAP - CID Charges à payer;B00000002C - DRW REGION ILE DE FRANCE;0001;00729036590;28/07/2026;611000;B00000002C0551;378.520000;0.000000;B00001325F;GL0007838G;0.000010;S/T INTERNE REFACTURE;;YES;EUR;28/07/2026;C.A.P. GL0007838G;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590771;8610852
OAE002;Code projet inactif ou inexistant;FAC02_SRC_ECRITURESGL_290726-171628;CID;CAP - CID Charges à payer;B00000002C - DRW REGION ILE DE FRANCE;0001;00729036590;28/07/2026;445860;0;75.700000;0.000000;B00001325F;GL0007838G;0.000010;;;YES;EUR;28/07/2026;C.A.P. GL0007838G;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590771;8610853
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;418150;0913;29189.590000;0.000000;B00001295X;GL0212006R;0.000010;;;;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610854
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;706001;0913;0.000000;12684.390000;B00001295X;GL0212006R;0.000010;;VENTE P2;YES;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610855
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;762800;0913;0.000000;8224.200000;B00001295X;GL0212006R;0.000010;;PRODUITS DE FINANCEMENT P5;YES;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610856
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;706001;0913;0.000000;3185.080000;B00001295X;GL0212006R;0.000010;;VENTE P3 TRANSPARENT;YES;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610857
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;706001;0913;0.000000;1979.860000;B00001295X;GL0212006R;0.000010;;VENTE P1;YES;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610858
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;708820;0913;0.000000;1594.330000;B00001295X;GL0212006R;0.000010;;VENTES PRESTATIONS CO2;YES;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610859
;;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;445870;0;0.000000;108.890000;B00001295X;GL0212006R;0.000010;;;YES;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610860
;;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;445870;0;0.000000;872.820000;B00001295X;GL0212006R;0.000010;;;YES;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610861
;;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;445870;0;0.000000;452.330000;B00001295X;GL0212006R;0.000010;;;YES;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610862
;;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00729037576;28/07/2026;445870;0;0.000000;87.690000;B00001295X;GL0212006R;0.000010;;;YES;EUR;28/07/2026;P.A.R. GL0212006R;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590772;8610863
OAE011;Impossible de déterminer la nature d'activité (segment8);FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000003D - DSW REGION NORD-OUEST;0001;00729002131;28/07/2026;487300;0;0.000000;165.590000;B00001495Z;GL0010969P;0.000010;;;;EUR;28/07/2026;P.C.A. GL0010969P;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590766;8610829
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000003D - DSW REGION NORD-OUEST;0001;00729002131;28/07/2026;706001;0;165.590000;0.000000;B00001495Z;GL0010969P;0.000010;;VENTE P2;;EUR;28/07/2026;P.C.A. GL0010969P;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590766;8610830
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000003D - DSW REGION NORD-OUEST;0001;00729006326;28/07/2026;706001;0;4079.640000;0.000000;B00001527K;GL0029009P;0.000010;;VENTE P2;YES;EUR;28/07/2026;P.A.R. GL0029009P;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590767;8610831
;;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000003D - DSW REGION NORD-OUEST;0001;00729006326;28/07/2026;418100;0;0.000000;4895.570000;B00001527K;GL0029009P;0.000010;;;;EUR;28/07/2026;P.A.R. GL0029009P;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590767;8610832
;;FAC02_SRC_ECRITURESGL_290726-171628;CID;PAR - CID Produits à recevoir;B00000003D - DSW REGION NORD-OUEST;0001;00729006326;28/07/2026;445870;0;815.930000;0.000000;B00001527K;GL0029009P;0.000010;;;YES;EUR;28/07/2026;P.A.R. GL0029009P;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590767;8610833
OAE011;Impossible de déterminer la nature d'activité (segment8);FAC02_SRC_ECRITURESGL_290726-171628;CID;CAP - CID Charges à payer;B00000003D - DSW REGION NORD-OUEST;0001;00729036462;28/07/2026;408180;B00000001B0688;0.000000;15862.840000;B00001530N;GL1747911M;0.000010;;;;EUR;28/07/2026;C.A.P. GL1747911M;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590770;8610848
OAE011;Impossible de déterminer la nature d'activité (segment8);FAC02_SRC_ECRITURESGL_290726-171628;CID;CAP - CID Charges à payer;B00000003D - DSW REGION NORD-OUEST;0001;00729036462;28/07/2026;602210;B00000001B0688;13219.030000;0.000000;B00001530N;GL1747911M;0.000010;DEBOURS P1 GAZ PARTIES FIXES;;YES;EUR;28/07/2026;C.A.P. GL1747911M;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590770;8610849
OAE011;Impossible de déterminer la nature d'activité (segment8);FAC02_SRC_ECRITURESGL_290726-171628;CID;CAP - CID Charges à payer;B00000003D - DSW REGION NORD-OUEST;0001;00729036462;28/07/2026;445868;0;2643.810000;0.000000;B00001530N;GL1747911M;0.000010;;;YES;EUR;28/07/2026;C.A.P. GL1747911M;29/07/2026;FAC02_PIVOT_GL_ECRITURESGL_20260729-171809;590770;8610850
OAE011;Impossible de déterminer la nature d'activité (segment8);VCH01_SRC_ECRITURESGL_270726-160000;ORION;THO - VACHE Valorisation Heures MO;B00000002C - DRW REGION ILE DE FRANCE;0001;0000007836;27/07/2026;609990;0;11177.070000;0.000000;B00001295X;GL1755480N;162.010000;MAIN  D'OEUVRE AU THO;;;EUR;27/07/2026;GL1755480N;28/07/2026;VCH01_SRC_ECRITURESGL_270726-160000;590583;8609292
;;VCH01_SRC_ECRITURESGL_270726-160000;ORION;THO - VACHE Valorisation Heures MO;B00000002C - DRW REGION ILE DE FRANCE;0001;0000007836;27/07/2026;759990;0;0.000000;11177.070000;B00001295X;GK0001011Z;162.010000;;VENTE AU T.H.O.;;EUR;27/07/2026;GK0001011Z;28/07/2026;VCH01_SRC_ECRITURESGL_270726-160000;590583;8609293
