0688;3;GN1316094L;202608;E23;60817000004;445710;;20260817;0688K2608AVVN;EUR;C;9687;+;;PS656068 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1324763M;202608;E23;60817000005;411150;0471474I;20260817;0688K2608AUSF;EUR;D;116612;+;;PS657013;SVD;;0000000;20260731;;GN1324763M;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1324763M;202608;E23;60817000005;707000;;20260817;0688K2608AUSF;EUR;C;97177;+;;PS657013 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1324763M;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1324763M;202608;E23;60817000005;445710;;20260817;0688K2608AUSF;EUR;C;19435;+;;PS657013 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1324986R;202608;E23;60817000006;411150;0471474I;20260817;0688K2608AUQC;EUR;D;22861;+;;PS657172;SVD;;0000000;20260731;;GN1324986R;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1324986R;202608;E23;60817000006;707000;;20260817;0688K2608AUQC;EUR;C;19051;+;;PS657172 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1324986R;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1324986R;202608;E23;60817000006;445710;;20260817;0688K2608AUQC;EUR;C;3810;+;;PS657172 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1324989V;202608;E23;60817000007;411150;0471474I;20260817;0688K2608AUPY;EUR;D;12017;+;;PS657181;SVD;;0000000;20260731;;GN1324989V;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1324989V;202608;E23;60817000007;707000;;20260817;0688K2608AUPY;EUR;C;10014;+;;PS657181 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1324989V;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1324989V;202608;E23;60817000007;445710;;20260817;0688K2608AUPY;EUR;C;2003;+;;PS657181 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1355006E;202608;E23;60817000008;411150;0065898H;20260817;0688K2608AVSG;EUR;D;3890;+;;PS659278;SVD;;0000000;20260630;;GN1355006E;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1355006E;202608;E23;60817000008;707000;;20260817;0688K2608AVSG;EUR;C;3242;+;;PS659278 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1355006E;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1355006E;202608;E23;60817000008;445710;;20260817;0688K2608AVSG;EUR;C;648;+;;PS659278 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1355267B;202608;E23;60817000009;411150;0065898H;20260817;0688K2608AVSL;EUR;D;19046;+;;PS659563;SVD;;0000000;20260630;;GN1355267B;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1355267B;202608;E23;60817000009;707000;;20260817;0688K2608AVSL;EUR;C;15872;+;;PS659563 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1355267B;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1355267B;202608;E23;60817000009;445710;;20260817;0688K2608AVSL;EUR;C;3174;+;;PS659563 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1364427K;202608;E23;60817000010;411150;0471474I;20260817;0688K2608AUSQ;EUR;D;6198;+;;PS660814;SVD;;0000000;20260630;;GN1364427K;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1364427K;202608;E23;60817000010;707000;;20260817;0688K2608AUSQ;EUR;C;5165;+;;PS660814 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1364427K;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1364427K;202608;E23;60817000010;445710;;20260817;0688K2608AUSQ;EUR;C;1033;+;;PS660814 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0001;3;GL1373806T;202608;E21;00817000011;411100;0563885D;20260817;0001N2608ASUY;EUR;D;233729;+;;309 ENTRETIEN;GCA;;0000000;20260808;;GL1373806T;;;20260917;;;;;AB00007686;AUAR20260818;;Facture;;B00000005F
0001;3;GL1373806T;202608;E21;00817000011;706601;;20260817;0001N2608ASUY;EUR;C;194774;+;;7023549L 309;GCA;;0000000;20260808;COL_2000ENC;;309;;20260917;;GL1373806T;;;AB00007686;AUAR20260818;VENTE ENTRETIEN P2;Facture;;B00000005F
0001;3;GL1373806T;202608;E21;00817000011;445715;;20260817;0001N2608ASUY;EUR;C;38955;+;;7023549L 309;GCA;;0000000;20260808;COL_2000ENC;;309;;20260917;;;;;AB00007686;AUAR20260818;;Facture;;B00000005F
0688;3;GN1372112T;202608;E23;60817000012;411150;0568916S;20260817;0688K2608AVZP;EUR;D;11644;+;;PS662374;SVD;;0000000;20260630;;GN1372112T;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1372112T;202608;E23;60817000012;707000;;20260817;0688K2608AVZP;EUR;C;9703;+;;PS662374 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1372112T;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1372112T;202608;E23;60817000012;445710;;20260817;0688K2608AVZP;EUR;C;1941;+;;PS662374 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1376762C;202608;E23;60817000013;411150;0065898H;20260817;0688K2608AVUC;EUR;D;22703;+;;PS662794;SVD;;0000000;20260630;;GN1376762C;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1376762C;202608;E23;60817000013;707000;;20260817;0688K2608AVUC;EUR;C;18919;+;;PS662794 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1376762C;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1376762C;202608;E23;60817000013;445710;;20260817;0688K2608AVUC;EUR;C;3784;+;;PS662794 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1376829D;202608;E23;60817000014;411150;0568916S;20260817;0688K2608AWCE;EUR;D;2453;+;;PS662905;SVD;;0000000;20260731;;GN1376829D;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1376829D;202608;E23;60817000014;707000;;20260817;0688K2608AWCE;EUR;C;2044;+;;PS662905 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1376829D;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1376829D;202608;E23;60817000014;445710;;20260817;0688K2608AWCE;EUR;C;409;+;;PS662905 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1380749H;202608;E23;60817000015;411150;0568916S;20260817;0688K2608AWSE;EUR;D;3466;+;;PS665179;SVD;;0000000;20260731;;GN1380749H;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1380749H;202608;E23;60817000015;707000;;20260817;0688K2608AWSE;EUR;C;2888;+;;PS665179 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1380749H;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1380749H;202608;E23;60817000015;445710;;20260817;0688K2608AWSE;EUR;C;578;+;;PS665179 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381151P;202608;E23;60817000016;411150;0090035S;20260817;0688K2608AUWW;EUR;D;9019;+;;PS665296;SVD;;0000000;20260630;;GN1381151P;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381151P;202608;E23;60817000016;707000;;20260817;0688K2608AUWW;EUR;C;7516;+;;PS665296 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381151P;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381151P;202608;E23;60817000016;445710;;20260817;0688K2608AUWW;EUR;C;1503;+;;PS665296 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381152R;202608;E23;60817000017;411150;0090035S;20260817;0688K2608AUWX;EUR;D;3665;+;;PS665299;SVD;;0000000;20260630;;GN1381152R;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381152R;202608;E23;60817000017;707000;;20260817;0688K2608AUWX;EUR;C;3054;+;;PS665299 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381152R;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381152R;202608;E23;60817000017;445710;;20260817;0688K2608AUWX;EUR;C;611;+;;PS665299 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381166G;202608;E23;60817000018;411150;0090035S;20260817;0688K2608AUWY;EUR;D;9528;+;;PS665308;SVD;;0000000;20260630;;GN1381166G;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381166G;202608;E23;60817000018;707000;;20260817;0688K2608AUWY;EUR;C;7940;+;;PS665308 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381166G;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381166G;202608;E23;60817000018;445710;;20260817;0688K2608AUWY;EUR;C;1588;+;;PS665308 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381172N;202608;E23;60817000019;411150;0090035S;20260817;0688K2608AUWU;EUR;D;9771;+;;PS665323;SVD;;0000000;20260630;;GN1381172N;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381172N;202608;E23;60817000019;707000;;20260817;0688K2608AUWU;EUR;C;8143;+;;PS665323 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381172N;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381172N;202608;E23;60817000019;445710;;20260817;0688K2608AUWU;EUR;C;1628;+;;PS665323 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381269Z;202608;E23;60817000020;411150;0090035S;20260817;0688K2608AUWT;EUR;D;15399;+;;PS665431;SVD;;0000000;20260630;;GN1381269Z;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381269Z;202608;E23;60817000020;707000;;20260817;0688K2608AUWT;EUR;C;12833;+;;PS665431 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381269Z;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381269Z;202608;E23;60817000020;445710;;20260817;0688K2608AUWT;EUR;C;2566;+;;PS665431 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381365H;202608;E23;60817000021;411150;0090035S;20260817;0688K2608AUWV;EUR;D;18661;+;;PS665518;SVD;;0000000;20260630;;GN1381365H;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381365H;202608;E23;60817000021;707000;;20260817;0688K2608AUWV;EUR;C;15551;+;;PS665518 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381365H;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381365H;202608;E23;60817000021;445710;;20260817;0688K2608AUWV;EUR;C;3110;+;;PS665518 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381669D;202608;E23;60817000022;411150;0568916S;20260817;0688K2608AWTQ;EUR;D;24992;+;;PS665854;SVD;;0000000;20260731;;GN1381669D;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381669D;202608;E23;60817000022;707000;;20260817;0688K2608AWTQ;EUR;C;20827;+;;PS665854 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1381669D;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381669D;202608;E23;60817000022;445710;;20260817;0688K2608AWTQ;EUR;C;4165;+;;PS665854 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381675K;202608;E23;60817000023;411150;0568916S;20260817;0688K2608AWTT;EUR;D;4400;+;;PS665872;SVD;;0000000;20260731;;GN1381675K;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381675K;202608;E23;60817000023;707000;;20260817;0688K2608AWTT;EUR;C;3667;+;;PS665872 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1381675K;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381675K;202608;E23;60817000023;445710;;20260817;0688K2608AWTT;EUR;C;733;+;;PS665872 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381727V;202608;E23;60817000024;411150;0568916S;20260817;0688K2608AWRV;EUR;D;5076;+;;PS666028;SVD;;0000000;20260731;;GN1381727V;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381727V;202608;E23;60817000024;707000;;20260817;0688K2608AWRV;EUR;C;4230;+;;PS666028 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1381727V;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381727V;202608;E23;60817000024;445710;;20260817;0688K2608AWRV;EUR;C;846;+;;PS666028 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381729X;202608;E23;60817000025;411150;0568916S;20260817;0688K2608AWSB;EUR;D;2867;+;;PS666034;SVD;;0000000;20260731;;GN1381729X;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1381729X;202608;E23;60817000025;707000;;20260817;0688K2608AWSB;EUR;C;2389;+;;PS666034 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1381729X;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381729X;202608;E23;60817000025;445710;;20260817;0688K2608AWSB;EUR;C;478;+;;PS666034 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389221K;202608;E23;60817000026;411150;0065898H;20260817;0688K2608AVSA;EUR;D;18715;+;;PS668713;SVD;;0000000;20260630;;GN1389221K;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389221K;202608;E23;60817000026;707000;;20260817;0688K2608AVSA;EUR;C;15596;+;;PS668713 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1389221K;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1389221K;202608;E23;60817000026;445710;;20260817;0688K2608AVSA;EUR;C;3119;+;;PS668713 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389239F;202608;E23;60817000027;411150;0065898H;20260817;0688K2608AVRK;EUR;D;30652;+;;PS668740;SVD;;0000000;20260731;;GN1389239F;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389239F;202608;E23;60817000027;707000;;20260817;0688K2608AVRK;EUR;C;25544;+;;PS668740 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1389239F;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1389239F;202608;E23;60817000027;445710;;20260817;0688K2608AVRK;EUR;C;5108;+;;PS668740 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389247P;202608;E23;60817000028;411150;0065898H;20260817;0688K2608AVRM;EUR;D;13222;+;;PS668749;SVD;;0000000;20260731;;GN1389247P;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389247P;202608;E23;60817000028;707000;;20260817;0688K2608AVRM;EUR;C;11018;+;;PS668749 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1389247P;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1389247P;202608;E23;60817000028;445710;;20260817;0688K2608AVRM;EUR;C;2204;+;;PS668749 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389256A;202608;E23;60817000029;411150;0065898H;20260817;0688K2608AVRR;EUR;D;5825;+;;PS668755;SVD;;0000000;20260630;;GN1389256A;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389256A;202608;E23;60817000029;707000;;20260817;0688K2608AVRR;EUR;C;4854;+;;PS668755 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1389256A;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1389256A;202608;E23;60817000029;445710;;20260817;0688K2608AVRR;EUR;C;971;+;;PS668755 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389310L;202608;E23;60817000030;411150;0065898H;20260817;0688K2608AVSJ;EUR;D;6574;+;;PS668767;SVD;;0000000;20260630;;GN1389310L;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1389310L;202608;E23;60817000030;707000;;20260817;0688K2608AVSJ;EUR;C;5478;+;;PS668767 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1389310L;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1389310L;202608;E23;60817000030;445710;;20260817;0688K2608AVSJ;EUR;C;1096;+;;PS668767 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1397649M;202608;E23;60817000031;411150;0293145S;20260817;0688K2608AVCT;EUR;D;31347;+;;PS669856;SVD;;0000000;20260731;;GN1397649M;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1397649M;202608;E23;60817000031;707000;;20260817;0688K2608AVCT;EUR;C;26122;+;;PS669856 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1397649M;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1397649M;202608;E23;60817000031;445710;;20260817;0688K2608AVCT;EUR;C;5225;+;;PS669856 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1397651P;202608;E23;60817000032;411150;0293145S;20260817;0688K2608AVCZ;EUR;D;68519;+;;PS669859;SVD;;0000000;20260731;;GN1397651P;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1397651P;202608;E23;60817000032;707000;;20260817;0688K2608AVCZ;EUR;C;57099;+;;PS669859 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1397651P;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1397651P;202608;E23;60817000032;445710;;20260817;0688K2608AVCZ;EUR;C;11420;+;;PS669859 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1397915P;202608;E23;60817000033;411150;0065898H;20260817;0688K2608AVWM;EUR;D;51261;+;;PS670057;SVD;;0000000;20260731;;GN1397915P;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1397915P;202608;E23;60817000033;707000;;20260817;0688K2608AVWM;EUR;C;42717;+;;PS670057 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1397915P;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1397915P;202608;E23;60817000033;445710;;20260817;0688K2608AVWM;EUR;C;8544;+;;PS670057 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1397917S;202608;E23;60817000034;411150;0065898H;20260817;0688K2608AVVF;EUR;D;13420;+;;PS670060;SVD;;0000000;20260630;;GN1397917S;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1397917S;202608;E23;60817000034;707000;;20260817;0688K2608AVVF;EUR;C;11183;+;;PS670060 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1397917S;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1397917S;202608;E23;60817000034;445710;;20260817;0688K2608AVVF;EUR;C;2237;+;;PS670060 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1398538Y;202608;E23;60817000035;411150;0568916S;20260817;0688K2608AWJU;EUR;D;13759;+;;PS670195;SVD;;0000000;20260731;;GN1398538Y;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1398538Y;202608;E23;60817000035;707000;;20260817;0688K2608AWJU;EUR;C;11466;+;;PS670195 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1398538Y;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1398538Y;202608;E23;60817000035;445710;;20260817;0688K2608AWJU;EUR;C;2293;+;;PS670195 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1398541B;202608;E23;60817000036;411150;0568916S;20260817;0688K2608AWJQ;EUR;D;15129;+;;PS670201;SVD;;0000000;20260731;;GN1398541B;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1398541B;202608;E23;60817000036;707000;;20260817;0688K2608AWJQ;EUR;C;12607;+;;PS670201 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1398541B;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1398541B;202608;E23;60817000036;445710;;20260817;0688K2608AWJQ;EUR;C;2522;+;;PS670201 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1399859Z;202608;E23;60817000037;411150;0090035S;20260817;0688K2608AUZB;EUR;D;1682;+;;PS670399;SVD;;0000000;20260630;;GN1399859Z;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1399859Z;202608;E23;60817000037;707000;;20260817;0688K2608AUZB;EUR;C;1402;+;;PS670399 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1399859Z;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1399859Z;202608;E23;60817000037;445710;;20260817;0688K2608AUZB;EUR;C;280;+;;PS670399 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1400159P;202608;E23;60817000038;411150;0568916S;20260817;0688K2608AWJL;EUR;D;13159;+;;PS670456;SVD;;0000000;20260731;;GN1400159P;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B
0688;3;GN1400159P;202608;E23;60817000038;707000;;20260817;0688K2608AWJL;EUR;C;10966;+;;PS670456 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1400159P;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B
